an_iter,KL_loss,attr_loss,recn_loss,net_loss
393750,1.3494412,3.7565682,-541.4165,-542.76587
394500,1.3876297,3.7712739,-543.2863,-544.6739
395250,1.2556908,3.8108752,-542.8095,-544.06525
396000,1.4514014,3.7481637,-540.5258,-541.97723
396750,1.1583514,3.8076947,-541.87885,-543.0372
397500,1.3476732,3.8868775,-541.261,-542.6087
398250,1.1753983,3.9310699,-545.9923,-547.1677
399000,1.3981926,3.8451974,-540.8674,-542.2655
399750,1.3506012,3.65403,-542.6849,-544.0355
400500,1.5677143,3.9184155,-541.11993,-542.6877
401250,1.1284322,3.9256177,-545.76276,-546.89124
402000,1.0500529,3.9023166,-541.94037,-542.9904
402750,1.6259006,3.6583107,-541.0094,-542.6353
403500,1.4417936,3.768072,-543.88806,-545.3299
404250,1.2710252,3.8511977,-541.61975,-542.89087
405000,1.1283838,3.7989948,-547.2239,-548.3522
405750,1.2338494,3.760205,-541.3926,-542.6264
406500,1.2314405,3.6355202,-541.0741,-542.3055
407250,1.5631508,3.7305899,-541.9943,-543.5574
408000,1.3363894,3.8333237,-543.38806,-544.7244
408750,1.632202,3.7123382,-544.43134,-546.06366
409500,1.2429332,3.714454,-541.377,-542.61993
410250,1.3284314,3.8801432,-542.6958,-544.0242
411000,1.4049705,3.7914171,-552.6435,-554.04846
411750,1.1532058,3.8035083,-541.86676,-543.0199
412500,1.4178405,3.9136448,-540.7151,-542.133
413250,1.2137007,3.6659157,-542.0518,-543.26544
414000,1.18812,3.656148,-541.396,-542.58405
414750,1.1942285,3.7306583,-542.09064,-543.285
415500,1.2042857,3.8935816,-540.97144,-542.1757
416250,1.2444079,3.7831888,-541.0376,-542.2821
417000,1.2683804,3.6857517,-542.10236,-543.3708
417750,1.253526,3.6684775,-540.683,-541.9365
418500,1.1765102,3.8259964,-540.93805,-542.1146
419250,1.2954408,3.943524,-544.3518,-545.6473
420000,1.1369196,3.7301395,-541.4717,-542.6086
420750,1.2669657,3.800171,-540.91736,-542.1843
421500,1.3323709,3.8130355,-541.82544,-543.15784
422250,1.234262,3.816704,-545.38007,-546.61426
423000,1.2296131,3.8838089,-541.1705,-542.40015
423750,1.1094189,3.8580275,-541.09784,-542.2073
424500,1.4475712,3.8166318,-546.58057,-548.02814
425250,1.2199833,3.8422415,-541.2672,-542.4872
426000,1.2714311,3.661308,-542.3351,-543.6065
426750,1.4898293,3.8087723,-541.5327,-543.0225
427500,1.5488527,3.7625663,-540.3729,-541.9219
428250,1.4270909,3.7212548,-551.6781,-553.1052
429000,1.4804616,3.8706608,-541.53406,-543.01447
429750,1.3610722,3.8318267,-541.95374,-543.31476
430500,1.1539594,3.8882296,-549.1621,-550.3161
431250,1.3593881,3.7968686,-542.43463,-543.794
432000,1.2656144,3.7691398,-542.145,-543.41064
432750,1.1103543,3.9267483,-541.2916,-542.402
433500,1.2442873,3.868744,-544.1339,-545.3782
434250,1.3448021,3.9162967,-541.0391,-542.38403
435000,1.3355675,3.8356593,-543.7522,-545.0878
435750,1.1101905,3.6221216,-541.6682,-542.7785
436500,1.3399109,3.836217,-542.3387,-543.67865
437250,1.1047672,3.9454184,-541.938,-543.0427
438000,1.2942909,3.6393359,-540.40173,-541.69604
438750,1.2455804,3.8309848,-542.0824,-543.32806
439500,1.1831437,3.838745,-542.58386,-543.767
440250,1.3860393,3.8041916,-541.4623,-542.84827
441000,1.2716365,3.7329366,-541.1841,-542.4557
441750,1.3260487,3.8411884,-540.879,-542.2051
442500,1.1618394,3.76256,-544.18243,-545.34424
443250,1.5649934,3.636059,-541.845,-543.41
444000,1.3643203,3.7748828,-541.53143,-542.8957
444750,1.2505786,3.907643,-545.1242,-546.3747
445500,1.2190251,3.8721943,-542.607,-543.826
446250,1.1580727,3.8319144,-542.21844,-543.37646
447000,1.2640504,3.7493591,-541.9677,-543.23175
447750,1.3822556,3.7976825,-543.00305,-544.38525
448500,1.2619244,3.6823847,-540.7293,-541.9912
449250,1.2099818,3.8066146,-542.12494,-543.33496
450000,1.1240042,3.7998059,-541.7239,-542.8479
450750,1.349998,3.7479775,-541.9429,-543.2929
451500,1.2672082,3.7953408,-541.90295,-543.17017
452250,1.2855874,3.7728515,-544.1496,-545.43524
453000,1.2259649,3.9250474,-541.9343,-543.1602
453750,1.1917474,3.9168067,-542.8103,-544.00195
454500,1.38097,3.7677493,-540.56946,-541.95044
455250,1.334065,3.6653476,-542.3699,-543.70386
456000,1.1795886,3.9013348,-542.1135,-543.29315
456750,1.2193923,3.847627,-547.5176,-548.73706
457500,1.3043485,3.8110268,-541.2049,-542.5093
458250,1.3695151,3.8222034,-544.95306,-546.3225
459000,1.1783684,3.7452722,-544.87366,-546.0521
459750,1.3034203,3.812933,-545.3678,-546.67126
460500,1.3349867,3.8347375,-544.69354,-546.0285
461250,1.3731055,3.8363857,-541.3526,-542.72577
462000,1.133609,3.8334212,-542.1252,-543.2588
462750,1.226834,3.6611035,-541.4968,-542.7237
463500,1.5129776,3.6519592,-540.707,-542.22
464250,1.2336236,3.774138,-540.7502,-541.98376
465000,1.1034621,3.9527023,-541.91895,-543.02246
465750,1.3522239,3.7987933,-541.59155,-542.94385
466500,1.3214464,3.7930567,-544.5093,-545.83075
467250,1.4106872,3.8972726,-546.2542,-547.66486
468000,1.3960034,3.636684,-540.486,-541.88196
468750,1.3845913,3.7277665,-541.382,-542.7666
469500,1.3638035,3.8580215,-541.2879,-542.65173
470250,1.2742982,3.8359442,-546.71545,-547.98975
471000,1.2828842,3.85081,-541.5238,-542.80664
471750,1.32755,3.9356396,-541.04614,-542.37366
472500,1.1691844,3.9341016,-545.29974,-546.469
473250,1.1702685,3.8388247,-542.89056,-544.0608
474000,1.3698828,3.8935099,-547.01056,-548.3805
474750,1.1656722,3.8695626,-542.05676,-543.2225
475500,1.4302925,3.7112763,-541.5846,-543.0149
476250,1.0312446,3.7337372,-541.99786,-543.0292
477000,1.4443146,3.7765048,-541.1909,-542.6352
477750,1.2170584,3.7575092,-541.07983,-542.2969
478500,1.1630064,3.7872128,-540.9762,-542.13916
479250,1.5818076,3.6374607,-541.14905,-542.7308
480000,1.3754812,3.7830179,-543.7021,-545.0775
480750,1.3210053,3.922347,-540.3351,-541.6561
481500,1.2848188,3.8763409,-542.21,-543.4949
482250,1.3160348,3.7898302,-543.2279,-544.54395
483000,1.11873,3.8379898,-542.3759,-543.49457
483750,1.269526,3.6860132,-540.78546,-542.05505
484500,1.1425035,3.8384662,-542.9397,-544.0822
485250,1.2962292,3.6815405,-541.9945,-543.2907
486000,1.1759205,3.7770023,-541.30884,-542.48474
486750,1.1164514,3.8099473,-541.64404,-542.7605
487500,1.2616788,3.708774,-543.1341,-544.39575
488250,1.1856099,3.8456423,-541.5481,-542.7337
489000,1.1782379,3.8827775,-542.39905,-543.5773
489750,1.0565747,3.860589,-544.0881,-545.1446
490500,1.1502434,3.7315078,-541.43964,-542.5899
491250,1.3898941,3.6063426,-545.3487,-546.73865
492000,1.1893097,3.734372,-542.36945,-543.55884
492750,1.618734,3.7719386,-539.5806,-541.1994
493500,1.2356601,3.7371132,-541.50977,-542.7455
494250,1.1699177,3.862645,-541.20056,-542.3705
495000,1.4197365,3.718244,-541.14404,-542.5637
495750,1.547097,3.7095666,-541.7201,-543.2672
496500,1.4334078,3.6500878,-545.0339,-546.4673
497250,1.2669134,3.815687,-541.0106,-542.2776
498000,1.2222892,3.8143418,-541.99744,-543.2198
498750,1.1367437,3.8006938,-541.5733,-542.7101
499500,1.2594129,3.837324,-542.0162,-543.2756
500250,1.351665,3.7748501,-541.14557,-542.4972
501000,1.5148113,3.6829445,-540.6218,-542.1367
501750,1.2934101,3.81224,-542.3377,-543.6311
502500,1.2950006,3.846384,-541.7993,-543.09424
503250,1.0867963,3.6528924,-542.096,-543.1828
504000,1.1378976,3.714449,-542.1206,-543.2585
504750,1.1852273,3.787624,-542.17847,-543.3638
505500,1.2986554,3.7589953,-542.10333,-543.402
506250,1.1393495,3.956134,-542.3182,-543.4575
507000,1.4383599,3.6631799,-541.4722,-542.9105
507750,1.153481,3.8726406,-545.39764,-546.551
508500,1.3746986,3.7268395,-540.71643,-542.091
509250,1.4281613,3.7070358,-541.05145,-542.47955
510000,1.218688,3.8513482,-542.0818,-543.3004
510750,1.0957047,3.8208811,-542.5107,-543.6064
511500,1.1019889,3.7832842,-541.14813,-542.2502
512250,1.0729142,3.898661,-545.01105,-546.084
513000,1.1826165,3.6750073,-541.81635,-542.99896
513750,1.2690505,3.696405,-540.9075,-542.17645
514500,1.3503668,3.7487168,-540.9941,-542.3445
515250,1.1891601,3.8050442,-542.38904,-543.5782
516000,1.0940998,3.7470212,-542.338,-543.43207
516750,1.2446089,3.7711098,-542.015,-543.2597
517500,1.3477523,3.683149,-540.82275,-542.1705
518250,1.4041957,3.7795124,-543.85376,-545.25806
519000,1.1882885,3.8335452,-542.09454,-543.28296
519750,1.1958127,3.789788,-541.08856,-542.28436
520500,1.0628648,3.7276437,-541.87683,-542.9397
521250,1.1331823,3.817286,-542.38293,-543.51624
522000,1.151642,3.6873755,-542.4577,-543.6093
522750,1.3712969,3.7736928,-542.3541,-543.7255
523500,1.116725,3.8253355,-541.95306,-543.0697
524250,1.3955883,3.64843,-540.03674,-541.4323
525000,1.302853,3.7147784,-542.99243,-544.29535
525750,1.2780813,3.980693,-542.46466,-543.7428
526500,1.3489654,3.8560076,-542.30225,-543.65125
527250,1.1732277,3.8915205,-548.303,-549.4762
528000,1.1838096,3.7678049,-541.88086,-543.06464
528750,1.2582452,3.6736617,-544.7793,-546.03754
529500,1.0694566,3.7134662,-541.7532,-542.82263
530250,1.190889,3.8669913,-542.37964,-543.57056
531000,1.2998296,3.7988608,-545.5132,-546.8131
531750,1.1565346,3.9798312,-541.5146,-542.671
532500,1.1760372,3.864122,-543.6571,-544.8331
533250,1.377671,3.7846646,-540.80853,-542.18616
534000,1.213332,3.8107786,-541.53204,-542.7453
534750,1.4127378,3.6222618,-540.2153,-541.6279
535500,1.2154781,3.6991205,-541.49585,-542.7113
536250,1.4360379,3.7084532,-542.1679,-543.6039
537000,1.3519623,3.761457,-541.0486,-542.40045
537750,1.1693214,3.532533,-544.9076,-546.07697
538500,1.3164306,3.6719863,-542.4328,-543.74927
539250,1.3512899,3.7471654,-540.55444,-541.90576
540000,1.2415901,3.991524,-542.3632,-543.6048
540750,1.0969459,3.7894828,-542.3324,-543.4293
541500,0.9661629,3.790571,-543.6584,-544.6246
542250,1.2808186,3.7898874,-541.165,-542.4458
543000,1.1342455,3.7517295,-541.12396,-542.2582
543750,1.112857,3.768436,-550.20905,-551.3219
544500,1.2052089,3.8758287,-541.9148,-543.11993
545250,1.1688375,3.7959847,-542.0813,-543.2501
546000,1.4248196,3.597989,-540.1677,-541.59247
546750,0.9851114,3.888539,-542.9357,-543.9209
547500,1.0717393,3.805162,-541.159,-542.2307
548250,1.4085239,3.6984677,-541.9313,-543.3398
549000,1.0877892,3.6979709,-546.9585,-548.0463
549750,1.058151,3.8071172,-543.2097,-544.2679
550500,1.0560598,3.952569,-542.3627,-543.41876
551250,1.331024,3.755088,-541.2587,-542.58966
552000,1.3663601,3.7795806,-542.41327,-543.77966
552750,1.2428854,3.71395,-550.25995,-551.50287
553500,1.252221,3.9045236,-542.4317,-543.6839
554250,1.3771772,3.7608402,-541.35077,-542.72797
555000,1.0826759,3.8454719,-541.66504,-542.74774
555750,1.2111666,3.877961,-542.7105,-543.92163
556500,1.4580276,3.6560328,-541.51056,-542.9687
557250,1.1987225,3.7329538,-542.48517,-543.68384
558000,1.451288,3.8058577,-541.5477,-542.999
558750,1.2146001,3.6887174,-541.72205,-542.93665
559500,1.1783679,3.741829,-542.92303,-544.1014
560250,1.238936,3.7637808,-543.35065,-544.58966
561000,1.1626929,3.7932043,-541.53595,-542.69867
561750,1.289086,3.7190735,-542.5039,-543.79297
562500,1.1883056,3.8356054,-545.3572,-546.5455
563250,1.1035913,3.8698401,-542.50775,-543.6114
564000,1.1489837,3.8474536,-542.9407,-544.08966
564750,1.2384015,3.7196572,-541.2551,-542.4935
565500,1.1239601,3.8919659,-540.1794,-541.30334
566250,1.2451296,3.7708406,-541.73956,-542.98474
567000,1.1436701,3.6472356,-542.8565,-544.0002
567750,1.3616164,3.818488,-543.11285,-544.4744
568500,1.0657146,3.9036114,-542.1604,-543.2262
569250,1.1427311,3.9539914,-541.39276,-542.53546
570000,1.2034507,3.7248533,-542.0269,-543.2304
570750,1.4497892,3.9188159,-543.08435,-544.5342
571500,1.3241858,3.6764672,-544.79395,-546.1181
572250,1.1596634,3.713996,-541.4913,-542.65094
573000,1.2554295,3.6692605,-542.0104,-543.26587
573750,1.1440668,3.7288632,-541.4502,-542.59424
574500,1.1245148,3.7701757,-541.15076,-542.2753
575250,1.2562611,3.7520468,-541.1437,-542.39996
576000,1.1232349,3.652459,-542.493,-543.61633
576750,1.3688219,3.843266,-541.5566,-542.92535
577500,1.1713128,3.8724754,-540.7163,-541.88763
578250,1.1902252,3.7178876,-542.2338,-543.424
579000,1.3101897,3.9005334,-540.91754,-542.2278
579750,1.1290803,3.720253,-540.772,-541.90106
580500,1.2247928,3.8823748,-542.044,-543.26874
581250,1.061037,3.7527544,-542.9571,-544.0181
582000,1.0610485,3.869181,-542.0355,-543.0965
582750,1.1842624,3.6250207,-541.58575,-542.7701
583500,1.295571,3.6759157,-541.4386,-542.73413
584250,1.1894666,3.8792322,-542.25354,-543.443
585000,0.9695495,3.9598453,-542.01166,-542.98126
585750,1.1792063,3.7725801,-541.47534,-542.65454
586500,1.4122604,3.836351,-540.23737,-541.64966
587250,1.0080107,3.7911348,-547.0065,-548.0145
588000,1.1605433,3.7768562,-542.74585,-543.9063
588750,1.0961633,3.8822763,-541.914,-543.01013
589500,1.2427337,3.7656345,-541.3555,-542.5982
590250,1.0661457,3.8665626,-541.633,-542.6992
591000,1.1593788,3.6673493,-545.82355,-546.9829
591750,1.1222808,3.736748,-541.63275,-542.7551
592500,1.2936064,3.8940034,-541.01685,-542.3104
593250,1.1945996,3.8778124,-542.5847,-543.77924
594000,1.1112415,3.6590497,-543.40857,-544.51984
594750,1.1798522,3.7301846,-540.76025,-541.9401
595500,1.4146428,3.7632718,-542.8625,-544.2771
596250,1.2755989,3.742603,-543.47876,-544.75433
597000,1.2557244,3.7833831,-546.61584,-547.8716
597750,1.2212305,3.8131595,-540.8371,-542.05835
598500,1.2182386,3.7021341,-543.0856,-544.3038
599250,1.2709237,3.7842371,-545.4267,-546.69763
600000,1.2916466,3.6937792,-542.9175,-544.2092
600750,1.1914653,3.8533728,-541.5524,-542.7439
601500,1.2829144,3.7674034,-542.0683,-543.3512
602250,1.1583298,3.8178992,-544.80084,-545.95917
603000,1.2229496,3.8206124,-541.7258,-542.9487
603750,1.0682662,3.7605875,-541.9773,-543.04553
604500,1.219973,3.8548956,-542.70264,-543.92267
605250,0.9300164,3.7622266,-542.2566,-543.1866
606000,1.1565777,3.6966949,-542.3394,-543.4959
606750,1.1776866,3.6994867,-542.04236,-543.2201
607500,1.0510811,3.9086738,-541.8826,-542.9337
608250,0.9999475,3.7223525,-545.06757,-546.06757
609000,1.2353989,3.757949,-541.00275,-542.23816
609750,1.2109327,3.717055,-541.6256,-542.83655
610500,1.2772821,3.74102,-541.4966,-542.7739
611250,1.1222198,3.760579,-543.681,-544.80334
612000,1.2501919,3.8251169,-543.1667,-544.4168
612750,1.4566591,3.7751265,-540.62195,-542.0787
613500,1.1915197,3.7882383,-542.7597,-543.95123
614250,1.3034279,3.8596587,-541.9861,-543.28955
615000,1.152812,3.8958972,-542.0689,-543.2217
615750,1.1307838,3.6289802,-541.6529,-542.78375
616500,1.2339782,3.829916,-541.25446,-542.48846
617250,1.3109125,3.836462,-542.5462,-543.8571
618000,1.3079636,3.8471274,-541.1141,-542.42206
618750,1.3040825,3.8394532,-541.039,-542.34314
619500,1.2145077,3.659487,-540.89685,-542.1114
620250,1.2731329,3.666872,-544.5997,-545.87274
621000,1.0975353,3.705708,-544.0613,-545.1589
621750,0.86183566,3.692832,-542.6541,-543.51587
622500,1.2276481,3.8396032,-542.2848,-543.51245
623250,1.211503,3.7477417,-542.3759,-543.5874
624000,1.085375,3.811232,-542.4087,-543.4941
624750,1.0783762,3.7554038,-541.35486,-542.43317
625500,1.1956296,3.6486905,-540.8897,-542.0853
626250,1.0511528,4.085696,-541.7854,-542.83655
627000,1.2080098,3.7723877,-541.75494,-542.96295
627750,1.1651754,3.7202148,-543.6983,-544.8635
628500,1.110937,3.7405825,-545.16833,-546.2793
629250,1.1695642,3.8474572,-541.7927,-542.9623
630000,1.3302815,3.5910368,-542.59045,-543.9207
630750,1.1568043,3.6297824,-540.99414,-542.1509
631500,1.1121688,3.6893973,-542.5371,-543.64923
632250,1.1951625,3.7902753,-541.7097,-542.9049
633000,1.1186408,3.7680042,-545.42365,-546.54236
633750,1.1115655,3.773446,-542.5032,-543.6148
634500,1.0296338,3.655435,-541.2318,-542.2615
635250,0.96533203,3.7211056,-541.58093,-542.54626
636000,1.1950341,3.726798,-541.6158,-542.8108
636750,1.0364858,3.9974093,-542.7813,-543.8178
637500,1.0764096,3.7654395,-543.20667,-544.28314
638250,1.1282468,3.6776917,-542.0405,-543.1687
639000,1.2025393,3.8167434,-541.9995,-543.202
639750,1.2039834,3.8109956,-541.7168,-542.9208
640500,1.183955,3.8188524,-541.34125,-542.5252
641250,1.201471,3.822831,-542.637,-543.8385
642000,1.3990645,3.7175083,-540.28143,-541.6805
642750,1.3108189,3.8454883,-542.212,-543.5228
643500,1.209331,3.9635165,-541.6609,-542.8702
644250,1.1614339,3.9052067,-541.54767,-542.70917
645000,1.193292,3.7338576,-540.64044,-541.83374
645750,1.3811145,3.8141427,-541.6793,-543.0605
646500,1.2361567,3.7012377,-542.33014,-543.56635
647250,1.1228552,3.8338895,-541.4595,-542.5823
648000,1.0783467,3.7668798,-541.6495,-542.7279
648750,1.216464,3.754239,-542.1317,-543.34814
649500,1.1961452,3.6682107,-541.8275,-543.0237
650250,1.1033052,3.6946805,-542.14594,-543.2492
651000,1.1508621,3.7167099,-541.4746,-542.6255
651750,1.195409,3.7536683,-543.077,-544.2724
652500,1.3687654,3.737373,-542.48334,-543.85205
653250,1.1088252,3.9111688,-542.68524,-543.79407
654000,0.985392,3.7198954,-542.4053,-543.3906
654750,1.2379031,3.889621,-540.9858,-542.22363
655500,1.1518567,3.714578,-542.02026,-543.1722
656250,0.93537927,3.834356,-542.37354,-543.3088
657000,1.2448475,3.763689,-544.7264,-545.9712
657750,1.0151303,3.762744,-542.11395,-543.1291
658500,1.2352504,3.7229812,-542.3444,-543.5797
659250,1.1370766,3.6879113,-541.1729,-542.31
660000,1.0516539,3.7404847,-545.7855,-546.8371
660750,1.2706897,3.8037097,-540.5723,-541.84296
661500,1.0124619,4.0839067,-542.0323,-543.04474
662250,1.1767375,3.8050225,-542.0467,-543.22345
663000,1.0791051,3.8965151,-541.55597,-542.635
663750,1.0856854,3.7808561,-541.7595,-542.8452
664500,1.1553155,3.7940664,-543.9192,-545.0746
665250,1.0608625,3.7951431,-542.35596,-543.4168
666000,1.0857383,3.842403,-540.78864,-541.87427
666750,0.9495811,3.8866901,-541.3169,-542.2664
667500,1.0966641,3.712941,-542.78406,-543.88074
668250,1.0740458,3.696724,-541.9722,-543.04626
669000,1.1734614,3.6814241,-543.31354,-544.487
669750,1.1509916,3.9863877,-543.7218,-544.87286
670500,1.1078937,3.9145722,-541.276,-542.38385
671250,1.3013705,3.6931882,-540.41034,-541.7116
672000,1.2362236,3.7137012,-542.3201,-543.55634
672750,1.1228974,3.8431458,-541.96655,-543.0894
673500,1.2350912,3.7007422,-544.7428,-545.97784
674250,1.1238633,3.7390232,-543.73285,-544.8568
675000,1.1853459,3.7983515,-548.9396,-550.12494
675750,1.0639699,3.8613153,-541.55347,-542.61743
676500,1.2952838,3.7590652,-541.5073,-542.8027
677250,1.254939,3.9685562,-541.92694,-543.1818
678000,1.2202086,3.7202811,-544.18463,-545.40485
678750,1.2747384,3.825807,-541.9082,-543.183
679500,1.1886386,3.7205808,-542.2208,-543.40955
680250,1.3204777,3.784635,-543.3152,-544.6356
681000,1.1669018,3.8414667,-542.0676,-543.23456
681750,1.072915,3.914202,-541.39966,-542.4725
682500,1.1567549,3.6263473,-543.31116,-544.4679
683250,1.1761575,3.7365382,-541.0104,-542.1866
684000,1.356971,3.74302,-542.45044,-543.8074
684750,1.102683,3.7815804,-541.66595,-542.7686
685500,1.1045697,3.7897928,-541.27423,-542.37885
686250,1.1778195,3.7837863,-540.8449,-542.0227
687000,1.1992598,3.9078848,-546.8961,-548.0953
687750,1.1514493,3.934146,-542.62177,-543.77325
688500,1.1049482,3.6960843,-542.10284,-543.2078
689250,1.2248466,3.970008,-541.48047,-542.7053
690000,1.117437,3.9196022,-540.9855,-542.10284
690750,1.2260634,3.8420439,-541.1038,-542.3299
691500,1.103058,3.7985382,-545.75037,-546.8534
692250,1.2983814,3.7781417,-542.69653,-543.9949
693000,1.0680022,3.7863967,-542.5569,-543.6249
693750,1.2321337,3.8622599,-542.0287,-543.2608
694500,1.1467863,3.8209143,-542.93756,-544.08435
695250,1.2481357,3.8815057,-545.6242,-546.8723
696000,1.1843424,3.8071659,-543.52704,-544.7113
696750,1.1318005,3.694176,-542.45844,-543.5902
697500,1.001943,3.9388776,-542.54675,-543.54877
698250,1.0542421,3.7010226,-545.4662,-546.5204
699000,1.2035822,3.6665545,-542.34,-543.5435
699750,1.2563874,3.752712,-542.7435,-543.99994
700500,1.2391548,3.821086,-542.2559,-543.4951
701250,1.051912,3.761537,-542.2378,-543.2897
702000,1.2789768,3.6880393,-543.3057,-544.5847
702750,1.1720958,3.848576,-549.02924,-550.2014
703500,1.1399591,3.9057312,-546.0425,-547.18243
704250,1.1709102,3.7914114,-542.0157,-543.1866
705000,1.1205573,3.8469326,-545.6838,-546.8043
705750,1.1638943,3.8474941,-543.8917,-545.0556
706500,1.1879054,3.8979826,-541.64264,-542.83044
707250,1.1414362,3.7463818,-540.80396,-541.9454
708000,1.2844118,3.8954675,-541.7615,-543.0459
708750,0.9664581,3.8839233,-542.6986,-543.6651
709500,1.0652761,3.8183975,-541.06384,-542.12915
710250,1.2372401,3.789884,-541.3618,-542.599
711000,1.5063486,3.5277653,-541.64075,-543.14716
711750,1.0259801,3.7051725,-542.2876,-543.31366
712500,1.0886216,3.8144937,-541.901,-542.9896
713250,1.1453727,3.8556006,-540.4308,-541.5762
714000,1.1166372,3.7097366,-545.2583,-546.37506
714750,1.1367502,3.8592386,-541.9227,-543.0595
715500,1.0885848,3.8534708,-541.34094,-542.42944
716250,1.3413717,3.647897,-541.88367,-543.225
717000,1.1929903,3.824439,-542.3406,-543.5335
717750,1.1997858,3.6488538,-542.48566,-543.68536
718500,1.1516633,3.6962664,-542.1518,-543.30347
719250,1.1976793,3.8771167,-542.3098,-543.50757
720000,1.0928006,3.6605237,-543.4793,-544.57214
720750,1.1963336,3.8917496,-542.52435,-543.72076
721500,1.2119565,3.7609558,-541.3015,-542.5135
722250,1.1970428,3.8273904,-544.616,-545.8131
723000,1.3449434,3.6564493,-541.6452,-542.9901
723750,1.2761538,3.9612057,-541.9274,-543.2036
724500,1.2705778,3.9274206,-540.8212,-542.09186
725250,1.1757598,3.8586853,-548.26154,-549.43726
726000,1.3306241,3.797601,-542.1483,-543.47894
726750,1.0778859,3.9796603,-541.7173,-542.79517
727500,1.0337149,3.793708,-541.47003,-542.5038
728250,1.0210154,3.8907037,-542.091,-543.112
729000,1.0437702,3.87985,-550.1069,-551.1507
729750,1.1412925,3.8084686,-546.29706,-547.43835
730500,1.0547113,3.8226285,-541.58496,-542.6397
731250,1.2222815,3.733126,-544.6976,-545.91986
732000,1.2621126,4.010584,-542.34454,-543.60675
732750,1.329646,3.8292437,-541.9606,-543.2902
733500,1.1694065,3.8288593,-541.27875,-542.44806
734250,1.0889117,3.8088655,-541.5241,-542.613
735000,1.2951802,3.7805643,-540.9458,-542.241
735750,1.1004136,3.9004602,-541.57983,-542.6803
736500,1.117296,3.9284246,-543.54877,-544.66595
737250,1.1059318,3.8380115,-541.3538,-542.4597
738000,1.1330544,3.6340692,-541.48584,-542.619
738750,1.3668348,3.7426648,-542.2594,-543.6262
739500,1.0417588,3.9613018,-542.4945,-543.5363
740250,1.3696432,3.7264407,-543.0941,-544.4638
741000,1.2816992,3.7803118,-543.6892,-544.9709
741750,1.1458827,3.8974183,-542.18286,-543.32886
742500,1.210433,3.7132025,-542.1608,-543.3713
743250,1.2245048,3.943036,-541.06757,-542.29205
744000,1.3301388,3.813047,-542.41156,-543.7417
744750,1.1903512,3.8376794,-541.52167,-542.712
745500,1.2019455,3.7294238,-542.08685,-543.2888
746250,1.2319945,3.8509142,-542.0716,-543.30365
747000,1.3346883,3.7941146,-541.90466,-543.2394
747750,1.0947055,3.9236329,-542.3701,-543.46484
748500,1.3842961,3.876987,-542.0056,-543.38995
749250,1.2229242,3.794942,-542.0196,-543.24255
750000,1.0963051,3.716597,-542.6306,-543.72687
