an_iter,KL_loss,attr_loss,recn_loss,net_loss
24400,0.0011953484,0.0,-87.80327,-87.80445
24500,0.0019196803,0.0,-86.42664,-86.42856
24600,0.002053313,0.0,-86.68254,-86.68459
24700,0.0023756188,0.0,-89.80142,-89.80379
24800,0.0033359062,0.0,-84.93,-84.93336
24900,0.0021918758,0.0,-82.12886,-82.13104
25000,0.0027031386,0.0,-87.29593,-87.29863
25100,0.002065514,0.0,-85.15374,-85.1558
25200,0.0014453649,0.0,-81.94319,-81.94465
25300,0.001576952,0.0,-85.97066,-85.97224
25400,0.0022589054,0.0,-80.79272,-80.79498
25500,0.0026872903,0.0,-86.278534,-86.28122
25600,0.0017299887,0.0,-88.87046,-88.872185
25700,0.0015950092,0.0,-83.036125,-83.03773
25800,0.0023941004,0.0,-84.95016,-84.95254
25900,0.0014860886,0.0,-82.65388,-82.65537
26000,0.0024468503,0.0,-84.16309,-84.16556
26100,0.0017994151,0.0,-82.67028,-82.67208
26200,0.0031141692,0.0,-87.34716,-87.350266
26300,0.0015292153,0.0,-86.18809,-86.1896
26400,0.002539815,0.0,-88.71246,-88.71499
26500,0.0018633744,0.0,-83.50325,-83.50512
